,gerbilID,date_x,tt_name,folder_cellname_py,cell_name,nSpikes_x,mfr,peak,valley,peak_valley,spike_ratio,spike_width_ms,asymmetry,latency,isolation_distance,session,folder,gerbil,date_y,cell_id,folder_cell_id_matlab,nSpikes_y,IsolationDistance,IsoDistPCA,IsoDistPC1,IsoDistPeak,Notes
21,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_13,TT2_SS_13,2171,0.4635662744965737,66.45331863641793,-31.712055954344176,98.16537459076211,2.09552224340455,0.3125,-0.8663709878484346,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_13,000397_2018-04-04_TT2_SS_13,2171, 18.012142, 0.000000, 0.000000, 0.000000, 
22,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_14,TT2_SS_14,4113,0.8680836783700373,53.73080362365696,-25.323032442992755,79.05383606664972,2.121815534715908,0.1875,-0.610605410972907,0.5,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_14,000397_2018-04-04_TT2_SS_14,4113, 13.313470, 0.000000, 0.000000, 0.000000, 
23,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_15,TT2_SS_15,929,0.1967287544592204,30.86104003972065,-6.718023224899639,37.57906326462029,4.59376798897293,0.1875,-0.9751847850947236,0.375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_15,000397_2018-04-04_TT2_SS_15,929, 11.153793, 0.000000, 0.000000, 0.000000, 
24,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_16,TT2_SS_16,5832,1.2321322860490596,45.87805247012533,-26.130365372236945,72.00841784236228,1.7557371210304609,0.3125,-0.2615588851449479,0.34375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_16,000397_2018-04-04_TT2_SS_16,5832, 15.076235, 0.000000, 0.000000, 0.000000, 
25,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_17,TT2_SS_17,32518,6.861766363586678,37.343858325318564,-33.84239124910888,71.18624957442744,1.103463938184388,0.15625,-0.8367262897447588,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_17,000397_2018-04-04_TT2_SS_17,32518, 46.848316, 0.000000, 0.000000, 0.000000, 
26,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_18,TT2_SS_18,7921,1.672978971281619,71.71910259714996,-36.96674426223532,108.68584685938526,1.9400978914558389,0.1875,-0.8716799079532639,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_18,000397_2018-04-04_TT2_SS_18,7921, 16.613677, 0.000000, 0.000000, 0.000000, 
27,397,2018-04-04,000397_2018-04-04_TT2,000397_2018-04-04_TT2_SS_19,TT2_SS_19,4836,1.022186585196113,32.9800929987558,-11.308787887434256,44.288880886190064,2.9163243069932885,0.15625,1.6431722256644732,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT2_SS_19,000397_2018-04-04_TT2_SS_19,4836, 16.232330, 0.000000, 0.000000, 0.000000, 
28,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_01,TT3_SS_01,25,0.006037958228197386,91.9840171308195,-56.0674194323596,148.0514365631791,1.6405965899998325,0.34375,-1.0,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_01,000397_2018-04-04_TT3_SS_01,25, NaN, 0.450559, 0.007626, 0.150404, 
29,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_02,TT3_SS_02,6801,1.4352538743782493,39.18079655206565,-15.787033390359747,54.967829942425396,2.481834020569764,0.1875,-1.0,0.59375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_02,000397_2018-04-04_TT3_SS_02,6801, 18.430829, 4.925671, 0.442527, 0.822807, 
30,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_03,TT3_SS_03,9467,1.9978521032315737,45.439424781565435,-17.041638545527952,62.4810633270934,2.6663765142166795,0.4375,-0.04300136375193949,0.25,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_03,000397_2018-04-04_TT3_SS_03,9467, 18.731815, 5.823842, 0.469611, 0.516402, 
31,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_04,TT3_SS_04,12829,2.7071303416050734,47.34697782095529,-38.05693170626915,85.40390952722444,1.2441091727096798,0.1875,-0.4382610084603433,0.1875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_04,000397_2018-04-04_TT3_SS_04,12829, 22.013660, 9.492309, 0.743945, 0.540449, 
32,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_05,TT3_SS_05,6500,1.373195146241058,56.125601935604976,-27.87394997314309,83.99955190874806,2.0135503575805616,0.21875,-0.9424727747314992,0.53125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_05,000397_2018-04-04_TT3_SS_05,6500, 19.827612, 5.583637, 0.706494, 1.741096, 
33,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_06,TT3_SS_06,10619,2.2409747427648425,47.87836755729091,-42.608904299776775,90.48727185706768,1.1236704708584055,0.1875,-0.0055497915846259545,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_06,000397_2018-04-04_TT3_SS_06,10619, 18.004553, 5.740172, 0.518875, 0.595740, 
34,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_07,TT3_SS_07,1814,0.3837515287125052,59.5514687600245,-28.684315215520897,88.2357839755454,2.076098673180163,0.34375,-1.0,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_07,000397_2018-04-04_TT3_SS_07,1814, 25.370160, 8.445985, 0.512507, 1.283791, 
35,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_08,TT3_SS_08,9628,2.0319007145946633,46.573775442505465,-53.82053716191777,100.39431260442323,0.8653532257099069,0.34375,-0.7113293621078065,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_08,000397_2018-04-04_TT3_SS_08,9628, 23.512203, 9.937442, 0.877419, 0.507555, 
36,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_09,TT3_SS_09,1434,0.3026024443271643,46.590984372883774,-21.89491728532632,68.48590165821008,2.127936076018356,0.1875,-0.2187847429165688,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_09,000397_2018-04-04_TT3_SS_09,1434, 12.821993, 3.127841, 0.147372, 0.190956, 
37,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_10,TT3_SS_10,3184,0.6727028223306069,47.00745799828938,-26.65864406752868,73.66610206581804,1.7633101623329144,0.21875,-0.4785127178191065,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_10,000397_2018-04-04_TT3_SS_10,3184, 20.094739, 6.888809, 0.205460, 0.216476, 
38,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_11,TT3_SS_11,3178,0.6708328808166599,56.64254577736464,-29.44361893032538,86.08616470769002,1.923763037125365,0.46875,-1.0,0.3125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_11,000397_2018-04-04_TT3_SS_11,3178, 14.500987, 3.992721, 0.110408, 0.297931, 
39,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_12,TT3_SS_12,8856,1.869265796045287,34.60181840176457,-13.193557696401626,47.7953760981662,2.6226298620880533,0.15625,-0.7758715601799252,0.25,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_12,000397_2018-04-04_TT3_SS_12,8856, 16.632167, 3.901871, 0.688917, 0.763884, 
40,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_13,TT3_SS_13,2283,0.4821183303796634,46.86585977846074,-25.571088533462092,72.43694831192283,1.8327674911896104,0.1875,-0.18861014110296934,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_13,000397_2018-04-04_TT3_SS_13,2283, 39.230095, 5.576517, 0.210602, 0.683458, 
41,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_14,TT3_SS_14,44212,9.332308887350344,31.99270635105561,-10.388070878326387,42.380777229382,3.0797543380075525,0.15625,-0.927737388053114,0.59375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_14,000397_2018-04-04_TT3_SS_14,44212, 39.133946, 14.662571, 3.522786, 8.913153, 
42,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_15,TT3_SS_15,47805,10.087452015760102,76.69762693226,-46.886625731100594,123.5842526633606,1.6358103347451027,0.21875,-0.8978462140330241,0.53125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_15,000397_2018-04-04_TT3_SS_15,47805, 22.245112, 7.275726, 0.896597, 2.768622, 
43,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_16,TT3_SS_16,1857,0.39194997646083946,43.03470131765482,-16.998431493562467,60.033132811217286,2.5316866049642663,0.21875,-0.7622146278757677,0.5,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_16,000397_2018-04-04_TT3_SS_16,1857, 11.565981, 2.023186, 0.147374, 0.128428, 
44,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_17,TT3_SS_17,2296,0.4846163336178203,52.640025920800475,-19.536953475816325,72.17697939661682,2.6943825190534723,0.1875,-0.22657566035418164,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_17,000397_2018-04-04_TT3_SS_17,2296, 11.889385, 1.759292, 0.083564, 0.214981, 
45,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_18,TT3_SS_18,45020,9.499957638460772,47.000532585334476,-29.08738187103396,76.08791445636842,1.6158392251912823,0.71875,-1.0,0.0625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_18,000397_2018-04-04_TT3_SS_18,45020, 20.017064, 6.649155, 0.871001, 1.073259, 
46,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_19,TT3_SS_19,21942,4.6303672491942445,45.523312877092245,-34.21309313594453,79.73640601303677,1.3305816196216742,0.53125,-0.986966814853993,0.21875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_19,000397_2018-04-04_TT3_SS_19,21942, 21.320708, 8.223313, 2.587573, 0.670391, 
47,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_20,TT3_SS_20,2056,0.4349745795862791,99.79148930711466,-47.33158730022812,147.12307660734277,2.108348673669638,0.28125,-1.0,0.5,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_20,000397_2018-04-04_TT3_SS_20,2056, 48.126025, 23.600885, 6.689904, 8.189014, 
48,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_21,TT3_SS_21,17354,3.6627860285207214,44.14873071993652,-34.58478183474543,78.73351255468195,1.2765363370192702,0.375,-0.975793990520657,0.375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_21,000397_2018-04-04_TT3_SS_21,17354, 19.977394, 7.092613, 0.668631, 0.632253, 
49,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_22,TT3_SS_22,9429,1.989664044519181,50.72591792887492,-43.42538322129721,94.15130115017212,1.1681167595084645,0.5625,-0.9371776701644622,0.1875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_22,000397_2018-04-04_TT3_SS_22,9429, 24.473735, 10.628628, 1.607783, 0.521652, 
50,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_23,TT3_SS_23,3459,0.7314022115877454,46.46279046506864,-17.284668142830412,63.74745860789906,2.68809271205714,0.375,-1.0,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_23,000397_2018-04-04_TT3_SS_23,3459, 17.968816, 5.502915, 0.421732, 0.194252, 
51,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_24,TT3_SS_24,4648,0.9809197600038831,41.59005004543292,-27.380268539230126,68.97031858466305,1.518978894814095,0.3125,-0.9365418936716972,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_24,000397_2018-04-04_TT3_SS_24,4648, 42.356940, 22.852387, 4.619116, 1.916240, 
52,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_25,TT3_SS_25,3057,0.6457189278657817,48.48549457503485,-24.107566667879237,72.59306124291409,2.0112147875810544,0.1875,-0.43501968760987453,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_25,000397_2018-04-04_TT3_SS_25,3057, 15.521801, 4.026812, 0.204940, 0.253339, 
53,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_26,TT3_SS_26,229692,48.467307799435844,47.84022657014964,-32.89381397680635,80.73404054695598,1.4543836906198262,0.1875,-0.912303743494022,0.53125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_26,000397_2018-04-04_TT3_SS_26,229692, 51.406048, 23.688253, 10.041383, 6.375229, 
54,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_27,TT3_SS_27,7921,1.6715699525962937,47.14769591460268,-45.59190851591531,92.739604430518,1.034124199870779,0.15625,8.976107414400348,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_27,000397_2018-04-04_TT3_SS_27,7921, 15.230690, 2.829903, 0.282945, 0.364185, 
55,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_28,TT3_SS_28,9097,1.9196557491917117,76.43295173681024,-24.443677958091055,100.87662969490131,3.126900618959853,0.5,-1.0,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_28,000397_2018-04-04_TT3_SS_28,9097, 14.507934, 2.905986, 0.189000, 0.649283, 
56,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_29,TT3_SS_29,2607,0.5535117635581188,37.25718019501847,-33.13823022372899,70.39541041874746,1.124296015311646,0.40625,-0.9033481492161152,0.34375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_29,000397_2018-04-04_TT3_SS_29,2607, 18.650714, 5.922498, 0.639096, 0.528718, 
57,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_30,TT3_SS_30,29746,6.277262943689389,78.95148407144453,-71.2760655438875,150.22754961533198,1.1076857773922857,0.15625,-0.88501332616417,0.3125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_30,000397_2018-04-04_TT3_SS_30,29746, 113.780219, 81.556258, 67.890473, 55.333876, 
58,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_31,TT3_SS_31,9952,2.100195046751604,39.25603788698041,-15.344722039242535,54.600759926222956,2.5582762455121157,0.375,-1.0,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_31,000397_2018-04-04_TT3_SS_31,9952, 21.933025, 7.820845, 0.735455, 0.681085, 
59,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_32,TT3_SS_32,3697,0.7813268586972384,47.779998739016506,-25.6252180264678,73.40521676548431,1.8645694522351168,0.1875,-0.5951252919008544,0.1875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_32,000397_2018-04-04_TT3_SS_32,3697, 19.568767, 7.825564, 0.218401, 0.214222, 
60,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_33,TT3_SS_33,84141,17.754953534125388,48.01493184771495,-51.92405634594944,99.9389881936644,0.9247145779176122,0.21875,-0.8323677052492503,0.34375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_33,000397_2018-04-04_TT3_SS_33,84141, 38.824586, 19.154744, 6.922127, 2.753563, 
61,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_34,TT3_SS_34,7350,1.5567457659427446,54.35635072245486,-19.10400492553995,73.46035564799482,2.8452856316942428,0.3125,-1.0,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_34,000397_2018-04-04_TT3_SS_34,7350, 19.069812, 7.526207, 0.721692, 1.233702, 
62,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_35,TT3_SS_35,278,0.059659769775523674,45.50613134186956,-53.40892652519409,98.91505786706364,0.852032315616817,0.21875,-0.9495656699954518,0.5625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_35,000397_2018-04-04_TT3_SS_35,278, 16.423831, 2.399707, 0.182035, 0.047089, 
63,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_36,TT3_SS_36,13368,2.8214245914759544,82.72049294237354,-70.62682024147472,153.34731318384826,1.1712334302967382,0.15625,-0.9108192759703884,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_36,000397_2018-04-04_TT3_SS_36,13368, 18.181859, 5.090225, 1.480271, 1.817304, 
64,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_37,TT3_SS_37,1458,0.30846194906061913,48.76095991180048,-29.015815727709445,77.77677563950992,1.6804959188252242,0.65625,-1.0,0.125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_37,000397_2018-04-04_TT3_SS_37,1458, 12.292185, 1.982072, 0.160559, 0.176834, 
65,397,2018-04-04,000397_2018-04-04_TT3,000397_2018-04-04_TT3_SS_38,TT3_SS_38,5923,1.2510426235269942,43.42416692461959,-33.58051722205256,77.00468414667215,1.2931357381268276,0.34375,-1.0,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT3_SS_38,000397_2018-04-04_TT3_SS_38,5923, 62.946339, 9.646665, 1.690392, 0.964142, 
66,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_01,TT4_SS_01,13,0.003084694682259245,57.964578289369484,-37.5529427997576,95.51752108912709,1.5435429015098026,0.15625,1.7734650242371244,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_01,000397_2018-04-04_TT4_SS_01,13, NaN, 0.561020, 0.003036, 0.049483, 
67,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_02,TT4_SS_02,199,0.043056514921300165,35.51275300592726,-24.183681404970475,59.696434410897744,1.4684593470797345,0.5,-0.6255716143184412,0.25,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_02,000397_2018-04-04_TT4_SS_02,199, 21.206828, 5.523986, 0.425777, 0.319545, 
68,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_03,TT4_SS_03,445,0.09481922661177238,34.28292252223797,-15.539857296581273,49.82277981881925,2.206128529235601,0.6875,-1.0,0.09375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_03,000397_2018-04-04_TT4_SS_03,445, 19.541817, 3.885878, 0.225314, 0.391886, 
69,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_04,TT4_SS_04,219,0.04656519494072346,38.081085048897705,-13.16596684824394,51.24705189714164,2.8923880401519395,0.1875,-0.8394746176571527,0.1875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_04,000397_2018-04-04_TT4_SS_04,219, 18.284966, 3.335690, 0.147320, 0.204511, 
70,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_05,TT4_SS_05,129,0.02750606359444548,41.83255027313975,-19.546849323565308,61.37939959670506,2.140117293619653,0.1875,-0.8816596014169606,0.40625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_05,000397_2018-04-04_TT4_SS_05,129, 14.998702, 2.175451, 0.059374, 0.069200, 
71,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_06,TT4_SS_06,497,0.10660554329520308,33.396872295525306,-9.137999557403198,42.53487185292851,3.654724656718621,0.15625,1.3887452456753528,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_06,000397_2018-04-04_TT4_SS_06,497, 16.602087, 2.498164, 0.110353, 0.422726, 
72,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_07,TT4_SS_07,796,0.16891558528507586,44.01862311914073,-20.009769061654065,64.0283921807948,2.199856629204996,0.1875,-0.4736022043403832,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_07,000397_2018-04-04_TT4_SS_07,796, 19.118075, 5.535767, 0.163730, 0.185319, 
73,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_08,TT4_SS_08,1074,0.2302590392752457,45.68904754710927,-21.551215654239307,67.24026320134858,2.120021825224594,0.1875,-1.0,0.125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_08,000397_2018-04-04_TT4_SS_08,1074, 22.142754, 7.700773, 1.217160, 0.215874, 
74,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_09,TT4_SS_09,522,0.11235669678199227,25.289688421920246,-5.705866671498456,30.995555093418695,4.432225615828972,0.4375,-1.0,0.34375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_09,000397_2018-04-04_TT4_SS_09,522, 21.170671, 5.191012, 0.222846, 2.527463, 
75,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_10,TT4_SS_10,1483,0.31300397491831394,45.519692851742455,-31.05604254066548,76.57573539240792,1.4657274117311616,0.625,-1.0,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_10,000397_2018-04-04_TT4_SS_10,1483, 18.211685, 4.168626, 0.413818, 0.252576, 
76,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_11,TT4_SS_11,352,0.07463537069872593,35.948428102852404,-9.443302267318886,45.39173037017129,3.806764528470268,0.3125,-0.9137518926766652,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_11,000397_2018-04-04_TT4_SS_11,352, 17.502645, 3.157907, 0.175146, 0.232017, 
77,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_12,TT4_SS_12,6381,1.346595999041914,47.21205161700507,-19.660621627308775,66.87267324431386,2.401350909038762,0.1875,-0.3171247567443751,0.1875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_12,000397_2018-04-04_TT4_SS_12,6381, 17.743235, 4.226561, 0.617793, 0.637431, 
78,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_13,TT4_SS_13,477,0.10082677959265983,35.01253186132301,-4.662470926046495,39.67500278736951,7.509437038143981,0.375,-0.6603057095838825,0.28125,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_13,000397_2018-04-04_TT4_SS_13,477, 19.733832, 4.101603, 0.304339, 0.459862, 
79,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_14,TT4_SS_14,548,0.1174241218930954,34.41125893791088,-17.448735704673368,51.85999464258425,1.9721348022191871,0.15625,2.0342764028869467,0.15625,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_14,000397_2018-04-04_TT4_SS_14,548, 20.444018, 3.773580, 0.215165, 0.929703, 
80,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_15,TT4_SS_15,8149,1.7199124024489492,65.66828576917538,-32.61751247114151,98.28579824031691,2.013283073848004,0.21875,-0.867556690585136,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_15,000397_2018-04-04_TT4_SS_15,8149, 25.133350, 4.978791, 0.811835, 3.568233, 
81,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_16,TT4_SS_16,1355,0.28634884199365995,79.07821469703343,-40.523653246039686,119.6018679430731,1.9514088282443192,0.21875,-0.8816038199971064,0.46875,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_16,000397_2018-04-04_TT4_SS_16,1355, 26.057369, 4.158992, 0.525774, 2.968571, 
82,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_17,TT4_SS_17,163976,34.600213560985424,44.41435359494165,-21.52802648815684,65.9423800830985,2.063094525611775,0.1875,-0.9311338437407622,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_17,000397_2018-04-04_TT4_SS_17,163976, NaN, NaN, NaN, NaN, 
83,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_18,TT4_SS_18,21802,4.600635525823921,34.74061382790605,-16.890215762901796,51.63082959080785,2.0568484331746326,0.3125,-0.9222125929052224,0.4375,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_18,000397_2018-04-04_TT4_SS_18,21802, 32.976661, 13.805864, 4.886447, 4.253503, 
84,397,2018-04-04,000397_2018-04-04_TT4,000397_2018-04-04_TT4_SS_19,TT4_SS_19,3627,0.7658428594760701,44.20454794758019,-32.58506838904618,76.78961633662638,1.3565890799983722,0.28125,-0.13119630752748496,0.25,,g0397_d1,000397_2018-04-04_pre_RM2020_pst_45max_c,397,2018-04-04, TT4_SS_19,000397_2018-04-04_TT4_SS_19,3627, 21.205434, 7.060344, 0.892403, 0.486224, 
